Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
GENERAL,,C.GENERAL.f06fa94edbea,To what extent is government providing training to civil servants on data literacy and skills?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/C.GENERAL.f06fa94edbea/
GENERAL,,C.GENERAL.f06fa94edbea.div-Existence,Existence,Note,C.GENERAL.f06fa94edbea,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.a0,Is there evidence of  government´s actions to train civil servants on data matters?,Radio,C.GENERAL.f06fa94edbea,,radio-list,,,,No,,,,,1,,There is no evidence of government supporting civil servants training on data matters.,There is isolated evidence of government supporting civil servants training on data matters.,There is some evidence of government supporting civil servants training on data matters.,"There is widespread and regular evidence of government  supporting civil servants training on data matters, as part of a planed and sustainable strategy.",,,,,,,"1,2,3; Please provide url of this evidence.",,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.div-Elements,Elements,Note,C.GENERAL.f06fa94edbea,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e,Part 1: Training audiences,ElementGroup,C.GENERAL.f06fa94edbea,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e.e.0,S: Training for all public servants,Option,C.GENERAL.f06fa94edbea.e,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e.e.1,S: Training for technical positions,Option,C.GENERAL.f06fa94edbea.e,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e1,Part 2: Training Topics,ElementGroup,C.GENERAL.f06fa94edbea,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e1.e1.0,S: Data Governance Training,Option,C.GENERAL.f06fa94edbea.e1,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e1.e1.1,S: Data gathering training,Option,C.GENERAL.f06fa94edbea.e1,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e1.e1.2,S: Data publication and licences training ,Option,C.GENERAL.f06fa94edbea.e1,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e1.e1.3,S: Data visualisations and storytelling training ,Option,C.GENERAL.f06fa94edbea.e1,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e1.e1.4,S: Data biases ,Option,C.GENERAL.f06fa94edbea.e1,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e2,Part 3: Training context,ElementGroup,C.GENERAL.f06fa94edbea,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e2.e2.0,S: Training department or agency,Option,C.GENERAL.f06fa94edbea.e2,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e2.e2.1,S: Partnership training,Option,C.GENERAL.f06fa94edbea.e2,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e2.e2.2,S: Isolated contract,Option,C.GENERAL.f06fa94edbea.e2,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.e2.e2.3,S: Certifications,Option,C.GENERAL.f06fa94edbea.e2,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.div-Extent,Extent,Note,C.GENERAL.f06fa94edbea,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENERAL,,C.GENERAL.f06fa94edbea.c0,How comprehensive or representative are the trainings assessed for this question?,Radio,C.GENERAL.f06fa94edbea,,radio-list,,,,No,,,,,1,,"The training assessed is available to one or more agencies or ministries, but there are many other communities without such training.","The training assessed is available to one or more communities and is representative of the kind of training that can be found for all, or most, agencies or ministries.",,,,,,,,,,,,,,,
GOVERNANCE,,G.GOVERNANCE.9509a59c963c,To what extent is there a well-resourced open government data initiative in the country?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.GOVERNANCE.9509a59c963c/
GOVERNANCE,,G.GOVERNANCE.9509a59c963c.div-Elements,Elements,Note,G.GOVERNANCE.9509a59c963c,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNANCE,,G.GOVERNANCE.9509a59c963c.e.0,There is a leader in place for ,Option,G.GOVERNANCE.9509a59c963c,,,,,,No,,,,,0.5,,,,,,,,,,,,,,,,,,
GOVERNANCE,,G.GOVERNANCE.DPA-IMP,To what extent are there effective institutions and processes that deliver data protection in practice?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.GOVERNANCE.DPA-IMP/
GOVERNANCE,,G.GOVERNANCE.DPA-IMP.div-Existence,Existence,Note,G.GOVERNANCE.DPA-IMP,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNANCE,,G.GOVERNANCE.DPA-IMP.a0,Is there an established and effective Data Protection Authority?,Radio,G.GOVERNANCE.DPA-IMP,,radio-list,,,,No,,,,,1,,There is no data protection authority,"A Data Protection Authority exists, but has limited independence and powers, or is not currently functioning.","A Data Protection Authority exists and has powers to oversee data protection, including applying sanctions.","A Data Protection Authority exists with relevant powers, including powers to sanction, and there is evidence of it using these powers efficiently and effectively in at least some cases. ","A Data Protection Authority exists with relevant powers, including powers to sanction, and there is evidence of it using these powers efficiently and effectively in the majority of cases.",,,,,,"0;In the absence of a Data Protection Authority, are there other institutions that individuals and communities seeking protection of their privacy rights can turn to?",,,,,,
GOVERNANCE,,G.GOVERNANCE.DPA-IMP.a1,"Are there are civil society organisations, law firms or other non-government stakeholders who support individuals and communities to exercise their data protection rights?",Radio,G.GOVERNANCE.DPA-IMP,,radio-list,,,,No,,,,,1,,There is no support available ,There is very limited access to support,"There is one or more organisation working to provide support to individuals or communities on data protection issues in the country, but they are not well established, have limited resources, and/or face considerable barriers in engaging with government",There are established and effective organisations with a track record in taking forward advocacy or cases to protect individual or community data protection rights,"There are established and effective organisations with a track record in taking forward advocacy or cases to protect individual or community data protection rights, and access to this kind of support is available to all groups within society",,,,,,,,,,,,
